,ApplID,Report_ID,Month,"Amount directly diverted or 
              collected to storage 
              (Acre-Feet)","Amount beneficially used 
              (Acre-Feet)","Amount directly diverted or 
              collected to storage 
              (Gallons)","Amount beneficially used 
              (Gallons)","Amount directly diverted or 
              collected to storage 
              (Unknown)","Amount beneficially used 
              (Unknown)","Amount directly diverted or 
              collected to storage 
              (Million Gallons)","Amount beneficially used 
              (Million Gallons)",NA
4517,G332893,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220772,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4518,G332893,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169536,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4519,G332893,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124303,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4520,G332893,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108219,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4521,G332895,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352485,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4522,G332895,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305825,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4523,G332895,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248016,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4524,G332895,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219884,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4525,G332895,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169206,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4526,G332895,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124329,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4527,G332895,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108247,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4528,G363729,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353065,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4529,G363729,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248374,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4530,G363729,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220265,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4531,G363729,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169223,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4532,G363729,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109035,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4533,G193388,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352857,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4534,G193388,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305334,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4535,G193388,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247647,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4536,G193388,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220700,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4537,G193388,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168706,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4538,G193388,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124412,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4539,G193388,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108333,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4540,G193388,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=48479,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4541,G332561,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352389,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4542,G332561,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305782,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4543,G332561,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247931,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4544,G332561,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219849,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4545,G332561,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169163,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4546,G332561,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124674,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4547,G332561,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108613,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4548,G363725,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248373,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4549,G363725,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220075,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4550,G363725,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168465,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4551,G363725,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124354,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4552,G363725,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108277,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4553,G363722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305840,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4554,G363722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248372,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4555,G363722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220633,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4556,G363722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169222,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4557,G363722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124352,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4558,G363722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108275,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4559,G193384,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352878,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4560,G193384,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=304975,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4561,G193384,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247643,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4562,G193384,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=231673,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4563,G193384,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219633,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4564,G193384,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168362,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4565,G193384,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124068,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4566,G193384,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=107976,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4567,G193383,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=382288,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4568,G193383,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352128,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4569,G193383,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305143,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4570,G193383,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247642,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4571,G193383,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=231671,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4572,G193383,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220318,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4573,G193383,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168524,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4574,G193383,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124410,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4575,G193383,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108331,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4576,G363718,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352127,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4577,G193382,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351928,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
4578,G193382,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305539,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
